g,27.801497,-94.74329,3066.15,33.19,1546321972,334,s71
j,27.801501,-94.743293,3066.28,33.19,1546321972,441,s71
v,48.541123,-90.588195,6763.865,32.36,1545566412.0,20.0,s72
j,48.541126,-90.588185,6763.89,32.82,1545566413,732,s72
y,48.541123,-90.588187,6763.93,32.38,1545566413,412,s72
f,48.541125,-90.588187,6764.68,32.43,1545566413,530,s72
c,48.541127,-90.588188,6764.76,32.57,1545566412,351,s72
b,48.541133,-90.588191,6764.66,33.01,1545566412,960,s72
u,48.358025,-121.680513,2915.96,30.13,1545558485.0,71.0,s73
h,48.358031,-121.680509,2916.04,30.5,1545558486,349,s73
p,48.358027,-121.680509,2916.22,30.78,1545558485,836,s73
m,48.358031,-121.680506,2916.29,30.26,1545558485,1004,s73
l,48.358034,-121.680509,2916.55,30.91,1545558485,1012,s73
d,48.358029,-121.680508,2916.91,30.47,1545558485,653,s73
f,49.140141,-96.380096,1186.053,31.61,1546739321.0,92.0,s74
f,49.140149,-96.38009,1186.44,32.34,1546739321,786,s74
f,49.140147,-96.380088,1186.45,32.29,1546739322,449,s74
r,49.140145,-96.380085,1186.25,32.6,1546739322,135,s74
k,49.140146,-96.380094,1186.77,32.43,1546739321,1036,s74
t,49.140146,-96.380091,1186.97,32.17,1546739321,1070,s74
f,26.564716,-83.680656,571.909,9.65,1545695928.0,18.0,s75
u,26.564727,-83.680652,572.08,10.57,1545695928,393,s75
m,26.56472,-83.680652,572.37,9.76,1545695928,32,s75
x,26.564719,-83.680645,572.26,9.78,1545695928,841,s75
h,26.564726,-83.680651,572.66,10.12,1545695929,244,s75
e,26.56472,-83.680645,572.14,10.51,1545695929,750,s75
h,46.576489,-115.602009,2891.392,20.62,1546461251.0,98.0,s76
a,46.576497,-115.602008,2891.74,20.69,1546461251,659,s76
h,46.576493,-115.601999,2892.25,21.24,1546461251,678,s76
f,46.576496,-115.602002,2892.0,20.92,1546461251,184,s76
j,46.576493,-115.602001,2892.19,20.89,1546461252,170,s76
i,46.576495,-115.601999,2892.23,20.87,1546461251,750,s76
z,49.481964,-113.943333,4853.029,11.13,1545679502.0,97.0,s77
i,49.481966,-113.943322,4853.7,11.41,1545679502,1078,s77
a,49.481967,-113.943324,4853.49,11.13,1545679503,254,s77
r,49.481973,-113.943327,4853.8,11.96,1545679503,219,s77
g,49.481967,-113.943332,4853.85,11.17,1545679502,212,s77
u,49.481969,-113.943324,4853.43,11.87,1545679503,108,s77
e,33.01054,-84.779083,590.218,14.99,1546300929.0,43.0,s78
f,33.010542,-84.779077,591.14,15.35,1546300930,538,s78
g,33.010548,-84.779078,590.39,15.96,1546300930,516,s78
l,33.010549,-84.779073,591.06,15.18,1546300929,210,s78
w,33.010545,-84.779075,590.97,15.32,1546300929,260,s78
a,33.010542,-84.779078,590.42,15.14,1546300930,511,s78
o,42.137211,-109.929269,3626.897,40.76,1546196348.0,98.0,s79
t,42.137215,-109.929261,3627.59,41.48,1546196348,327,s79
o,42.137216,-109.929269,3627.55,41.57,1546196349,904,s79
e,42.137214,-109.929269,3627.15,41.64,1546196348,603,s79
r,42.137219,-109.929262,3627.21,40.8,1546196349,471,s79
o,42.137219,-109.929263,3627.12,41.59,1546196349,897,s79
p,39.715978,-108.809839,1740.831,43.18,1546640840.0,49.0,s80
a,39.71598,-108.809831,1741.05,43.65,1546640840,460,s80
z,39.715984,-108.809838,1741.64,43.28,1546640840,1044,s80
f,39.715984,-108.809833,1741.05,44.01,1546640840,321,s80
q,39.715979,-108.80983,1741.14,43.83,1546640841,182,s80
s,39.715985,-108.80983,1741.8,43.35,1546640840,613,s80
f,43.880308,-103.024658,6990.016,39.76,1545429334.0,93.0,s81
z,43.880317,-103.024647,6990.6,40.38,1545429335,541,s81
g,43.880312,-103.024655,6990.09,40.63,1545429334,642,s81
l,43.880319,-103.024648,6990.22,40.39,1545429334,769,s81
i,43.880313,-103.024649,6990.95,40.71,1545429335,335,s81
b,43.880311,-103.02465,6990.02,40.48,1545429335,764,s81
l,34.303422,-94.010064,6915.096,37.45,1546199798.0,59.0,s82
k,34.303425,-94.010058,6915.75,38.02,1546199799,1017,s82
e,34.303425,-94.010056,6915.87,37.66,1546199798,945,s82
d,34.30343,-94.010053,6915.93,38.43,1546199798,1055,s82
c,34.303431,-94.010061,6915.7,38.15,1546199799,865,s82
v,34.30343,-94.010062,6915.25,38.32,1546199799,835,s82
d,39.10433,-74.332852,2541.592,7.63,1546924120.0,10.0,s83
q,39.104338,-74.332851,2542.08,8.27,1546924120,423,s83
y,39.104334,-74.332851,2541.98,7.74,1546924121,756,s83
u,39.104337,-74.332846,2541.6,8.42,1546924121,428,s83
r,39.104336,-74.332845,2541.79,7.94,1546924121,87,s83
k,39.104331,-74.332848,2542.03,8.26,1546924120,471,s83
v,27.932738,-108.845067,29.479,36.15,1545314311.0,34.0,s84
i,27.932744,-108.845057,30.22,37.01,1545314311,711,s84
g,27.932745,-108.845061,30.47,36.9,1545314312,703,s84
v,27.932746,-108.845063,30.36,36.95,1545314312,738,s84
h,27.932739,-108.845065,29.87,36.87,1545314312,870,s84
k,27.932744,-108.845061,30.11,36.68,1545314311,683,s84
p,36.631137,-121.835845,2082.719,27.38,1545567326.0,29.0,s85
g,36.631144,-121.835843,2083.14,27.73,1545567327,206,s85
u,36.631143,-121.835836,2083.54,28.34,1545567326,458,s85
b,36.631144,-121.835845,2083.09,28.21,1545567327,467,s85
s,36.631143,-121.835841,2082.78,28.2,1545567326,114,s85
h,36.631146,-121.835839,2082.74,27.71,1545567326,414,s85
k,47.570965,-103.979703,2323.33,41.25,1546200166.0,96.0,s86
j,47.570968,-103.979698,2323.78,41.31,1546200166,382,s86
d,47.570966,-103.979696,2323.76,41.75,1546200167,533,s86
y,47.570975,-103.979696,2323.72,41.72,1546200166,976,s86
v,47.570971,-103.979693,2323.89,41.95,1546200167,838,s86
k,47.570969,-103.979701,2324.11,41.56,1546200167,214,s86
c,37.97575,-89.686745,2170.209,13.6,1545343606.0,60.0,s87
z,37.975752,-89.686738,2170.65,14.3,1545343607,984,s87
g,37.975754,-89.686734,2171.1,13.67,1545343606,64,s87
w,37.975756,-89.686735,2170.56,13.69,1545343607,558,s87
h,37.975754,-89.686741,2170.52,14.46,1545343606,516,s87
q,37.975751,-89.686744,2170.29,14.08,1545343607,89,s87
x,40.736376,-88.029637,6824.256,16.64,1546122701.0,46.0,s88
w,40.736379,-88.029635,6825.21,17.47,1546122702,826,s88
p,40.736379,-88.029626,6824.32,16.93,1546122702,517,s88
w,40.736379,-88.029633,6824.28,16.78,1546122701,302,s88
v,40.736382,-88.029634,6825.24,16.93,1546122702,341,s88
c,40.736376,-88.02963,6824.99,17.13,1546122702,69,s88
o,29.078686,-118.445464,5221.589,43.09,1545742531.0,20.0,s89
z,29.078688,-118.44546,5222.2,43.38,1545742532,694,s89
e,29.078691,-118.445457,5221.93,43.33,1545742531,232,s89
d,29.07869,-118.445455,5222.52,43.86,1545742532,266,s89
x,29.078693,-118.44546,5221.61,43.66,1545742531,610,s89
k,29.078691,-118.445456,5221.85,43.54,1545742532,779,s89
z,32.287401,-87.233862,198.508,18.41,1546506413.0,68.0,s90
h,32.287403,-87.233854,199.06,19.3,1546506414,908,s90
l,32.287402,-87.23386,198.73,19.34,1546506413,685,s90
k,32.287412,-87.233858,199.35,18.96,1546506413,451,s90
k,32.287407,-87.233855,198.59,18.98,1546506414,873,s90
g,32.287411,-87.233855,198.97,19.4,1546506414,1049,s90
l,41.923024,-112.257353,2580.994,43.4,1545476598.0,47.0,s91
f,41.923034,-112.257344,2581.42,43.99,1545476598,964,s91
k,41.923032,-112.257349,2581.77,43.54,1545476598,857,s91
k,41.923026,-112.257348,2581.04,43.55,1545476599,583,s91
y,41.923034,-112.257347,2581.46,44.27,1545476598,1033,s91
e,41.92303,-112.257347,2581.34,43.82,1545476598,418,s91
f,34.515988,-95.042305,854.661,31.26,1546597806.0,31.0,s92
h,34.515999,-95.042302,854.78,31.98,1546597807,104,s92
q,34.515991,-95.042297,854.68,31.89,1546597806,774,s92
v,34.515989,-95.042304,855.6,32.01,1546597806,202,s92
j,34.515994,-95.042295,855.32,32.04,1546597807,350,s92
d,34.515995,-95.042303,854.74,32.19,1546597806,730,s92
e,29.755637,-109.213297,6781.571,21.84,1545975537.0,24.0,s93
i,29.755643,-109.213295,6782.54,21.98,1545975538,615,s93
u,29.755643,-109.213296,6782.54,22.37,1545975537,868,s93
a,29.755647,-109.213291,6782.25,22.24,1545975538,429,s93
w,29.755638,-109.213295,6782.15,22.39,1545975538,1015,s93
i,29.75564,-109.213289,6782.27,22.01,1545975537,943,s93
i,33.495026,-102.272856,4706.237,30.93,1546464079.0,16.0,s94
y,33.49503,-102.272845,4707.11,31.57,1546464080,424,s94
u,33.495028,-102.272846,4706.36,31.77,1546464080,470,s94
g,33.495028,-102.272847,4706.89,31.63,1546464080,172,s94
f,33.495034,-102.272845,4706.5,31.6,1546464079,949,s94
w,33.495033,-102.27285,4706.59,31.58,1546464080,188,s94
s,44.488022,-103.138564,2605.454,30.59,1546871918.0,91.0,s95
z,44.488028,-103.138554,2605.82,30.77,1546871919,370,s95
j,44.488028,-103.138559,2606.03,30.67,1546871918,737,s95
y,44.488032,-103.138562,2605.45,31.55,1546871918,286,s95
x,44.488028,-103.138558,2605.66,31.28,1546871918,309,s95
t,44.488023,-103.138553,2605.51,30.87,1546871918,984,s95
v,48.230396,-68.947778,945.41,31.25,1546317122.0,51.0,s96
g,48.230406,-68.947777,945.89,32.17,1546317123,862,s96
a,48.230402,-68.947775,945.81,31.66,1546317122,482,s96
p,48.230406,-68.947768,945.57,31.85,1546317123,682,s96
s,48.2304,-68.947773,946.2,32.1,1546317122,841,s96
q,48.230397,-68.947774,945.93,31.4,1546317122,697,s96
j,41.98011,-85.207173,5614.629,41.23,1545317587.0,35.0,s97
b,41.980117,-85.207162,5614.86,41.65,1545317587,173,s97
t,41.98012,-85.207166,5614.94,41.51,1545317587,331,s97
c,41.980118,-85.207164,5615.2,41.59,1545317587,398,s97
q,41.980113,-85.207168,5614.81,41.92,1545317588,724,s97
q,41.980115,-85.207165,5615.55,41.52,1545317588,482,s97
n,40.013909,-98.844929,1134.73,35.28,1546490040.0,32.0,s98
v,40.013919,-98.844921,1135.49,36.22,1546490041,514,s98
w,40.01391,-98.844928,1135.08,35.83,1546490040,97,s98
n,40.013918,-98.844924,1134.81,35.71,1546490040,371,s98
g,40.013912,-98.844929,1135.33,36.17,1546490041,452,s98
l,40.013919,-98.844928,1135.29,36.01,1546490041,1026,s98
l,38.071599,-91.87473,3870.676,12.02,1546144867.0,16.0,s99
y,38.0716,-91.874729,3871.5,12.15,1546144867,494,s99
u,38.071608,-91.874723,3871.22,12.7,1546144868,406,s99
t,38.071605,-91.874721,3870.9,12.64,1546144867,618,s99
p,38.071605,-91.874728,3871.09,12.83,1546144868,61,s99
s,38.071607,-91.874719,3871.47,12.99,1546144867,99,s99
p,25.647575,-77.449524,6738.598,14.96,1546482046.0,48.0,n
z,30.165551,-93.367156,1881.907,29.08,1546714911.0,15.0,n
l,33.775528,-123.382678,6134.856,13.52,1545964149.0,17.0,n
e,29.120835,-87.475998,6123.953,10.46,1545581153.0,51.0,n
u,45.122005,-74.018803,6857.109,32.75,1546847789.0,22.0,n
b,45.220802,-121.839068,3475.451,25.55,1546694028.0,20.0,n
o,36.769727,-104.648297,1576.025,39.75,1545413670.0,72.0,n
d,31.436304,-98.172371,6335.463,32.33,1545861475.0,66.0,n
t,45.390855,-95.27425,5947.156,29.73,1545919283.0,28.0,n
u,42.260258,-92.777469,6104.664,20.74,1546363185.0,72.0,n
j,34.18725,-108.112126,530.542,26.19,1545768216.0,88.0,n
l,27.976076,-113.775139,2059.205,13.59,1546005923.0,51.0,n
m,27.135967,-117.477012,4838.25,29.95,1546876678.0,90.0,n
t,27.722052,-120.505858,5337.158,37.11,1546707579.0,44.0,n
l,38.930565,-98.342644,288.054,29.01,1545941753.0,61.0,n
a,37.793459,-72.225321,3140.637,42.37,1545598722.0,28.0,n
q,45.487688,-109.497486,298.659,40.38,1545919387.0,47.0,n
e,48.24551,-78.678183,202.827,31.03,1546052543.0,28.0,n
u,30.342483,-115.03546,3915.48,38.73,1546675182.0,91.0,n
v,33.251544,-121.310875,2453.275,22.28,1546358360.0,18.0,n
m,27.576759,-101.833973,6021.94,17.03,1545504357.0,54.0,n
k,37.485332,-80.43591,5753.013,14.16,1546184458.0,42.0,n
u,48.156805,-103.669814,2416.044,37.62,1545477926.0,11.0,n
c,28.752278,-115.835631,1098.104,18.0,1545705763.0,20.0,n
n,48.265442,-100.207507,1455.272,5.23,1546186186.0,83.0,n
c,31.250622,-96.808021,6936.682,12.35,1546704154.0,17.0,n
w,45.659349,-115.39776,415.706,21.94,1545963709.0,88.0,n
p,38.70992,-118.27448,5001.676,24.34,1545973006.0,67.0,n
n,49.619998,-97.844759,2536.345,25.92,1545470038.0,70.0,n
i,41.963131,-99.915109,4713.861,43.08,1546261376.0,98.0,n
n,46.592722,-98.34599,4364.153,19.13,1545876676.0,24.0,n
v,48.614897,-117.758051,6005.191,19.07,1546288168.0,12.0,n
s,26.746276,-78.616294,4871.056,11.72,1546782788.0,89.0,n
p,35.264349,-104.586658,1197.576,18.38,1545441491.0,94.0,n
n,46.142262,-115.40707,1627.013,8.84,1545604976.0,63.0,n
e,46.553941,-69.285828,526.614,28.43,1546455030.0,59.0,n
r,47.650725,-120.041356,6766.744,31.47,1545923388.0,30.0,n
q,48.490271,-74.47987,5311.647,37.82,1545781217.0,27.0,n
v,46.248052,-79.742571,3565.71,14.73,1545469874.0,74.0,n
u,26.253128,-103.346381,6152.797,16.84,1545949382.0,56.0,n
z,49.294455,-88.987267,4212.093,9.41,1546417096.0,35.0,n
z,49.154288,-116.149783,941.7,17.91,1545690310.0,41.0,n
l,45.895082,-78.345445,1532.454,34.38,1545549816.0,85.0,n
x,45.507426,-108.407059,1376.837,18.56,1546397874.0,76.0,n
f,49.099335,-116.886438,3592.579,8.95,1546451490.0,89.0,n
w,49.466624,-105.935138,3109.9,37.24,1545344743.0,41.0,n
x,46.092364,-122.262612,5692.081,23.02,1546035630.0,23.0,n
g,46.497691,-81.054656,5362.018,27.49,1545815885.0,16.0,n
t,37.789302,-75.383161,3085.252,5.5,1546845667.0,74.0,n
z,46.887226,-85.412377,6060.555,14.38,1546280077.0,13.0,n
x,39.262657,-85.262032,5753.628,12.19,1545917184.0,100.0,n
f,42.25162,-112.069252,5155.959,31.61,1545467257.0,33.0,n
j,37.954142,-98.385378,2190.558,38.38,1546839492.0,95.0,n
m,40.327566,-83.725937,3326.508,38.51,1545356768.0,24.0,n
b,34.895394,-78.582196,2120.593,8.76,1546061250.0,19.0,n
j,31.565244,-122.4081,2846.548,10.03,1546412150.0,29.0,n
e,42.913216,-89.893095,1689.622,44.93,1546446152.0,56.0,n
p,28.542719,-71.535768,5430.741,33.91,1546063664.0,84.0,n
d,34.031107,-110.179894,6302.992,25.24,1546243267.0,68.0,n
q,41.740648,-93.511324,6335.544,31.18,1546421763.0,79.0,n
l,34.172814,-114.819297,209.426,37.96,1546050469.0,42.0,n
f,40.874722,-109.308504,5927.329,33.41,1545685166.0,72.0,n
d,31.0081,-101.284256,3864.438,30.28,1546541760.0,79.0,n
q,43.445077,-111.474838,5496.096,6.66,1546693051.0,34.0,n
u,32.221853,-98.814837,1011.249,23.94,1546081359.0,53.0,n
t,45.118615,-101.447648,3742.641,15.52,1546731685.0,63.0,n
s,48.791082,-115.13869,4515.702,33.38,1545628856.0,39.0,n
t,28.98128,-80.272106,2250.483,7.79,1545378421.0,26.0,n
l,48.598446,-79.328267,3263.176,24.27,1546005491.0,92.0,n
u,34.431508,-99.399988,4882.838,29.08,1546213450.0,37.0,n
s,40.143253,-81.694428,6916.515,11.12,1546598264.0,74.0,n
p,49.967603,-115.876613,4056.438,36.69,1545917352.0,94.0,n
r,28.722095,-88.081671,2189.492,5.75,1546565147.0,58.0,n
k,38.048265,-111.708991,227.345,7.9,1545667926.0,66.0,n
l,31.846854,-113.927532,2686.857,12.01,1545684508.0,73.0,n
j,38.878338,-90.706951,6230.175,5.07,1546834091.0,26.0,n
a,27.621141,-67.917649,199.73,33.15,1546432559.0,74.0,n
y,38.138725,-112.38894,3162.281,31.44,1546519718.0,89.0,n
z,33.768797,-89.962,5365.477,41.17,1546731130.0,87.0,n
n,42.190764,-90.573301,3148.788,25.56,1546680244.0,52.0,n
i,46.339641,-123.864383,6650.176,21.45,1545371271.0,33.0,n
e,29.031584,-104.002846,457.598,27.23,1546505777.0,67.0,n
h,31.98794,-96.244918,1621.953,38.05,1546484642.0,27.0,n
q,27.911581,-72.035113,4930.333,13.37,1546157359.0,11.0,n
i,43.6704,-68.462922,4630.881,16.43,1546002109.0,84.0,n
u,39.143375,-79.25353,2925.305,41.15,1546183040.0,13.0,n
i,37.934405,-91.426542,1265.547,37.45,1546231000.0,58.0,n
s,31.202379,-88.70907,2486.664,34.61,1546828876.0,38.0,n
m,32.98934,-71.252147,4760.095,12.67,1545462654.0,98.0,n
r,40.678403,-79.612238,6857.473,12.89,1545460539.0,65.0,n
y,28.946597,-116.250534,3690.535,35.17,1545874266.0,56.0,n
p,33.159684,-67.297434,2250.326,38.75,1546840815.0,26.0,n
z,34.472063,-86.932907,1858.757,15.1,1545648673.0,41.0,n
r,35.968997,-109.319543,280.145,17.86,1546212675.0,63.0,n
t,38.062972,-106.637425,5920.689,12.52,1546739748.0,26.0,n
i,35.181075,-88.49579,1222.236,14.74,1545718830.0,25.0,n
q,34.865391,-92.609717,3804.094,26.66,1545396217.0,97.0,n
o,44.752937,-95.940954,5637.511,38.44,1546741489.0,79.0,n
i,45.929344,-113.792996,6501.744,25.39,1545478720.0,51.0,n
e,36.90507,-110.630406,499.533,13.68,1545481659.0,68.0,n
p,40.214483,-102.464324,5641.829,14.14,1546892850.0,50.0,n
v,47.474325,-111.794508,3124.862,43.31,1546061851.0,95.0,n
r,26.517447,-79.642985,6036.874,20.87,1545662608.0,90.0,n
d,30.934287,-101.086777,6560.524,16.51,1546725761.0,27.0,n
l,38.061246,-123.571166,801.355,34.64,1546068242.0,40.0,n
s,34.620212,-88.699417,5645.56,42.07,1546306433.0,68.0,n
q,49.121734,-67.998433,6668.586,36.35,1545304367.0,20.0,n
k,40.000142,-90.526313,3736.717,35.23,1545510070.0,53.0,n
b,48.325509,-68.757847,2201.497,23.29,1545735237.0,97.0,n
f,27.039485,-71.037332,4028.734,7.82,1546897526.0,34.0,n
e,25.897149,-113.960701,5507.366,15.15,1546922462.0,46.0,n
x,26.156852,-107.72581,4347.761,10.06,1545886186.0,16.0,n
i,37.271546,-106.56717,6707.05,19.82,1546439478.0,99.0,n
m,29.319688,-73.624527,6438.074,12.53,1546728375.0,29.0,n
l,43.602569,-108.610281,564.866,32.68,1546840809.0,42.0,n
c,43.555086,-107.939725,1530.064,36.67,1545613594.0,59.0,n
j,41.749949,-91.81232,683.227,8.78,1546328563.0,18.0,n
d,47.600342,-124.395266,6654.106,38.3,1546417346.0,94.0,n
u,37.110349,-100.102474,1244.823,26.49,1545793960.0,68.0,n
w,33.10201,-99.526528,2089.291,29.8,1546030277.0,99.0,n
k,32.240302,-87.216698,4253.799,9.64,1545553092.0,17.0,n
s,48.668274,-112.059684,5069.035,11.27,1546372300.0,57.0,n
c,38.23407,-115.7669,2208.048,33.95,1546001397.0,66.0,n
l,29.125669,-109.841021,168.248,19.83,1546447462.0,38.0,n
m,47.674308,-124.80588,6693.986,35.33,1546380419.0,40.0,n
i,27.612698,-96.210534,536.625,5.45,1546917815.0,88.0,n
u,39.09829,-80.748866,6896.394,27.33,1545837047.0,74.0,n
u,32.777823,-108.829361,1719.203,17.1,1546565169.0,88.0,n
q,32.150583,-118.509815,3470.459,8.92,1546751519.0,58.0,n
z,45.336677,-106.622841,4389.336,23.93,1545678852.0,72.0,n
g,40.93935,-90.038217,2774.795,30.85,1546691199.0,49.0,n
x,37.092722,-71.970301,4349.675,39.85,1546357475.0,66.0,n
q,28.627862,-96.876299,5865.977,32.73,1545651302.0,26.0,n
b,46.381933,-81.468309,5681.573,9.3,1545577655.0,21.0,n
s,46.246882,-95.101331,2042.739,34.6,1545379495.0,18.0,n
m,35.787183,-124.290158,3300.356,29.93,1546045617.0,71.0,n
z,42.423949,-68.985864,1547.303,30.08,1545742665.0,48.0,n
i,27.172302,-122.211701,3453.845,27.16,1545632777.0,84.0,n
h,42.843364,-104.215826,6544.366,21.46,1546622904.0,39.0,n
y,35.269728,-105.729355,1207.62,30.91,1546739439.0,27.0,n
k,43.150773,-103.060824,1904.403,17.16,1546137723.0,90.0,n
d,33.805682,-122.016568,3681.51,40.49,1545643548.0,71.0,n
o,38.047595,-105.399465,6041.465,14.62,1545653540.0,42.0,n
u,45.65611,-106.265008,855.689,23.08,1545975662.0,63.0,n
j,48.140149,-123.772133,3488.771,19.35,1545351060.0,16.0,n
u,39.81911,-86.399338,2755.644,11.74,1545765289.0,78.0,n
k,39.743952,-68.212853,4658.295,18.11,1546751613.0,32.0,n
n,28.746062,-92.390045,6184.084,25.26,1545584041.0,85.0,n
e,39.182458,-80.809763,5442.53,33.36,1545814562.0,16.0,n
u,44.182815,-101.715425,6408.348,43.07,1546593427.0,97.0,n
d,25.525864,-72.708875,4880.424,34.63,1546709749.0,54.0,n
r,30.032825,-122.952473,6355.74,18.23,1546534208.0,90.0,n
p,44.336105,-112.455282,5002.769,40.15,1546452064.0,66.0,n
j,33.988554,-120.019477,623.77,33.77,1546430752.0,97.0,n
v,37.959129,-86.950725,5473.817,40.71,1545689011.0,57.0,n
a,47.812343,-91.315947,2984.49,44.49,1546165990.0,44.0,n
m,32.067149,-83.448977,469.63,42.67,1545858881.0,14.0,n
x,44.91383,-122.358759,1864.188,8.15,1546649785.0,52.0,n
a,47.113255,-78.85337,4723.918,41.53,1545561720.0,15.0,n
e,40.351944,-119.728357,5168.932,25.42,1546084654.0,80.0,n
y,35.029108,-96.18846,1277.04,40.52,1546360148.0,17.0,n
h,29.4026,-118.535449,467.467,12.21,1546769436.0,19.0,n
s,27.316539,-113.499405,1715.324,11.49,1546036237.0,76.0,n
m,38.006057,-112.480976,4625.582,36.36,1546772969.0,18.0,n
x,36.152426,-109.069571,6215.713,13.51,1546146680.0,20.0,n
g,36.606379,-92.150848,2125.112,40.53,1545594416.0,96.0,n
h,37.187,-109.980193,5379.389,15.13,1546807809.0,21.0,n
m,41.056593,-106.039884,1246.04,36.86,1545592983.0,40.0,n
v,26.569771,-108.596084,3102.181,14.31,1545780201.0,70.0,n
j,46.212801,-123.12135,6122.787,5.41,1546726502.0,11.0,n
e,46.747618,-75.553896,1992.118,44.49,1546187704.0,84.0,n
d,30.947992,-107.115405,2381.513,31.57,1545293488.0,87.0,n
d,45.961066,-104.567985,3342.191,18.76,1545847320.0,10.0,n
q,37.994743,-105.87143,3230.431,14.62,1545864250.0,65.0,n
r,40.946006,-105.67807,3881.55,25.31,1545598563.0,94.0,n
k,36.815062,-120.351945,4472.781,38.9,1545784388.0,83.0,n
s,42.060297,-118.935192,6470.012,38.08,1545892135.0,54.0,n
m,45.033935,-71.861408,4405.513,40.78,1546742520.0,60.0,n
v,31.636586,-93.569553,3755.928,19.47,1546878088.0,91.0,n
y,36.027267,-106.441894,6676.621,28.32,1546760047.0,67.0,n
s,30.053591,-120.369477,465.345,7.56,1546625063.0,61.0,n
t,38.199665,-72.227144,5248.11,24.27,1546696259.0,62.0,n
l,44.262937,-103.390816,6345.435,5.77,1545640363.0,96.0,n
q,40.943216,-77.08776,1625.416,16.26,1546659294.0,32.0,n
y,39.795629,-104.143998,1616.478,11.92,1546582429.0,26.0,n
w,42.68845,-123.430074,1225.194,35.64,1545696104.0,71.0,n
x,43.664798,-91.391948,136.844,41.45,1546249669.0,73.0,n
t,47.822227,-119.806884,5645.949,43.53,1545729955.0,92.0,n
y,29.309928,-123.068086,5594.541,8.31,1546201753.0,39.0,n
z,39.025579,-121.884503,3938.548,16.76,1546093727.0,20.0,n
b,49.397882,-125.01082,1412.375,23.6,1545375412.0,20.0,n
u,44.272682,-77.655575,4253.516,23.96,1546018320.0,42.0,n
c,49.191101,-107.592981,5571.53,30.17,1546324477.0,25.0,n
p,34.289809,-95.880435,6605.447,29.46,1546419333.0,93.0,n
m,40.23818,-100.215993,2808.33,23.34,1545687793.0,97.0,n
n,45.57592,-100.755929,2768.434,23.42,1546152149.0,37.0,n
x,41.584224,-123.194192,277.786,25.87,1546434403.0,11.0,n
n,35.669959,-78.681015,6321.148,29.43,1545608414.0,87.0,n
b,33.528834,-122.2343,3468.577,42.66,1545303574.0,32.0,n
z,45.136192,-76.895393,6344.408,28.88,1545749066.0,89.0,n
d,42.229587,-110.609322,234.517,14.06,1545431940.0,94.0,n
u,31.592363,-74.967323,2115.387,10.0,1545418690.0,52.0,n
r,34.606628,-116.772701,246.105,36.43,1545955585.0,49.0,n
t,37.586927,-102.343292,3665.206,20.12,1545670100.0,97.0,n
s,41.862609,-111.981755,4184.635,30.12,1545552539.0,22.0,n
x,27.854706,-92.290484,2443.49,20.06,1545821064.0,34.0,n
y,29.371778,-116.529277,5483.345,7.35,1546799052.0,35.0,n
w,41.499558,-80.833159,3260.142,40.19,1546269787.0,69.0,n
q,41.470302,-104.508784,1490.946,41.71,1545899265.0,81.0,n
h,37.546943,-77.839944,771.624,12.0,1546040603.0,27.0,n
v,37.246069,-97.734387,272.692,19.51,1546317273.0,19.0,n
b,25.697869,-109.776857,3114.541,10.72,1546120559.0,63.0,n
a,29.015781,-81.187374,5248.232,24.36,1545634935.0,41.0,n
w,29.619617,-105.654626,1928.392,25.77,1546057708.0,51.0,n
x,45.840548,-88.37112,961.784,23.57,1546401006.0,92.0,n
o,29.203106,-68.874764,6322.946,19.53,1546706209.0,44.0,n
u,32.253352,-104.713726,1503.546,36.52,1546784636.0,97.0,n
m,39.725103,-109.088697,3695.852,17.92,1546086212.0,44.0,n
l,26.768754,-87.943905,3350.478,44.88,1545587334.0,13.0,n
n,35.349927,-99.014244,4836.596,23.62,1545971934.0,45.0,n
s,34.587792,-94.925034,1871.041,39.66,1545323507.0,31.0,n
q,45.213964,-97.37535,3188.309,23.14,1546688610.0,97.0,n
n,26.518641,-86.810831,2756.786,27.81,1545977248.0,42.0,n
o,33.258238,-108.43597,1875.043,9.23,1545725655.0,21.0,n
y,25.951019,-88.412544,914.778,21.15,1546675289.0,40.0,n
v,49.630871,-97.203681,378.344,30.66,1546657201.0,41.0,n
s,30.0474,-97.617673,5937.475,25.21,1545409945.0,34.0,n
j,39.839991,-87.240001,4480.972,40.76,1546760807.0,62.0,n
k,47.711491,-82.125539,3664.418,40.67,1546161674.0,47.0,n
n,45.058993,-71.591138,282.848,13.74,1545990104.0,43.0,n
z,49.941748,-85.071165,922.673,32.89,1546065117.0,41.0,n
s,30.951554,-110.474185,3535.435,7.45,1546281338.0,94.0,n
c,38.632197,-122.786192,6480.624,6.71,1545861096.0,48.0,n
t,29.805617,-88.551054,5502.612,16.07,1545634229.0,41.0,n
q,46.402975,-119.24388,862.465,16.34,1546484668.0,52.0,n
b,42.816955,-72.893705,6762.293,20.48,1546614693.0,41.0,n
d,47.746083,-89.988009,2450.911,8.3,1545643428.0,61.0,n
l,31.601035,-89.600774,5596.277,23.82,1545913589.0,80.0,n
r,28.88105,-95.476763,5699.549,22.05,1546659585.0,33.0,n
c,35.315471,-90.340671,5055.823,13.77,1546429298.0,71.0,n
h,42.570148,-77.40447,646.451,16.71,1546217305.0,95.0,n
i,33.296786,-95.986677,5546.554,26.77,1545689060.0,78.0,n
y,25.757556,-116.009681,5177.868,30.72,1546183082.0,44.0,n
